,trip_id,uniqueid,qday,qday1typical,qborough_home,qsurveyzone_home,qtripdaytime,qborough_start,qntacode_start,surveyzone_start,qday1tripend,qborough_end,qntacode_end,surveyzone_end,qday1tripendcode,qday1triplength_cat,number_of_trips_taken,qgender,qincome,qdisability1,qdisability2,qdisability3,qdisability4,qdisability5,qdisability6,qdisability7,qdisability8,qdisability9,qagecode,qracecode,qeducation,qlicense,qcaraccess,qwelfare1,qwelfare2,qwelfare3,qwelfare4,qwelfare5,qsmartphone,qshare1,qshare2,qshare3,qshare4,qshare5,qshare6,qshare7,qshare8,qtemphigh,qtemplow,qprecipitation,qcitibike,qday1triptravelcode_sp,qmodegrouping,qsustainablemode,allwt,qpurposerecode,ntacode_home,qsurveyzone_start,qsurveyzone_end,disability
7779,55200823,50200823,Friday,Very typical,Brooklyn,Outer Brooklyn,PM,Outer Brooklyn,2.0,Outer Brooklyn,Home,Brooklyn,2.0,Outer Brooklyn,Home,56 to 60,5.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,56.0,53.0,0.65,No,Personal car,Car,No,2.343577652,Commute to/from work,BK29,Outer Brooklyn,Outer Brooklyn,No
7780,55200831,50200831,Friday,Somewhat typical,Brooklyn,Outer Brooklyn,PM,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,26 to 30,5.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,"Other, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,56.0,53.0,0.65,No,Personal car,Car,No,0.53179942,Commute to/from work,2.0,2.0,2.0,No
7781,55200921,50200921,Saturday,Not very typical,The Bronx,Northern Bronx,NOON,2.0,2.0,2.0,Friend or family member's home,Manhattan,2.0,2.0,Friend or family member's home,11 to 15,6.0,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Walk,Walk,Yes,1.6055369609999999,Shopping,2.0,2.0,2.0,No
7782,55200928,50200928,Saturday,Very typical,Brooklyn,Inner Brooklyn,PM,Inner Brooklyn,2.0,Inner Brooklyn,Home,Brooklyn,2.0,Inner Brooklyn,Home,11 to 15,5.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,Some high school,No,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Walk,Walk,Yes,2.117367919,Shopping,BK60,Inner Brooklyn,Inner Brooklyn,No
7783,55200939,50200939,Saturday,Somewhat typical,Manhattan,Manhattan Core,PM,Manhattan Core,2.0,Manhattan Core,Other,Manhattan,2.0,Manhattan Core,Other,11 to 15,7.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,81.0,56.0,0.0,No,Walk,Walk,Yes,0.32350987,Other,MN40,Manhattan Core,Manhattan Core,No
7784,55200980,50200980,Saturday,Somewhat typical,Staten Island,Staten Island,NOON,Staten Island,2.0,Staten Island,Outside of New York City,Staten Island,2.0,Staten Island,Home,11 to 15,5.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Personal car,Car,No,1.6081461590000001,Other,SI08,Staten Island,Staten Island,No
7785,55200982,50200982,Saturday,Somewhat typical,Manhattan,Manhattan Core,NOON,Manhattan Core,2.0,Manhattan Core,Outside of New York City,Manhattan,2.0,Manhattan Core,Grand Central Station,61 to 180,8.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,Yes,Other,Other,No,0.32350987,Business,MN24,Manhattan Core,Manhattan Core,No
7786,55200993,50200993,Saturday,Not very typical,Queens,Inner Queens,PM,Inner Queens,2.0,Inner Queens,Home,Queens,2.0,Inner Queens,Home,6 to 10,5.0,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,Other,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Walk,Walk,Yes,1.259877816,Shopping,QN70,Inner Queens,Inner Queens,No
7787,55201002,50201002,Saturday,Not at all typical,Manhattan,Northern Manhattan,PM,Northern Manhattan,2.0,Northern Manhattan,Home,Manhattan,2.0,Northern Manhattan,Home,26 to 30,5.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Local bus,Bus,Yes,1.008791103,Shopping,MN04,Northern Manhattan,Northern Manhattan,No
7788,55201031,50201031,Sunday,Somewhat typical,Queens,Outer Queens,NOON,Outer Queens,2.0,Outer Queens,Home,Queens,2.0,Outer Queens,Home,26 to 30,5.0,Male,"$50,000 - $74,999",No,No,No,Yes,No,No,No,No,No,55-64,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Personal car,Car,No,1.105027308,Shopping,QN10,Outer Queens,Outer Queens,No
7789,55201081,50201081,Sunday,Very typical,Queens,Outer Queens,PM,Outer Queens,2.0,Outer Queens,Friend or family member's home,Queens,2.0,Outer Queens,Friend or family member's home,26 to 30,6.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Personal car,Car,No,1.909650157,Social/recreation,QN08,Outer Queens,Outer Queens,No
7790,55201148,50201148,Sunday,Very typical,Brooklyn,Inner Brooklyn,PM,Inner Brooklyn,2.0,Inner Brooklyn,Home,Brooklyn,2.0,Inner Brooklyn,Home,11 to 15,5.0,Female,Refused,No,No,Yes,No,No,No,No,No,No,25-34,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Local bus,Bus,Yes,1.023991407,Commute to/from work,BK63,Inner Brooklyn,Inner Brooklyn,No
7791,55201178,50201178,Monday,Very typical,Queens,Middle Queens,NOON,Middle Queens,2.0,Middle Queens,Work,Queens,2.0,Middle Queens,Work,21 to 25,12.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,55.0,0.29,No,Personal car,Car,No,0.610785445,Commute to/from work,QN53,Middle Queens,Middle Queens,No
7792,55201188,50201188,Monday,Somewhat typical,Manhattan,Manhattan Core,PM,Manhattan Core,2.0,Manhattan Core,Home,Manhattan,2.0,Manhattan Core,Home,26 to 30,5.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,55.0,0.29,No,Local bus,Bus,Yes,0.30480319100000003,Other,MN22,Manhattan Core,Manhattan Core,No
7793,55201191,50201191,Monday,Not very typical,The Bronx,Northern Bronx,PM,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,11 to 15,5.0,Female,"$15,000 - $24,999",No,No,Yes,No,No,No,No,No,No,25-34,"Asian, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,55.0,0.29,No,Local bus,Bus,Yes,2.221688444,Personal errands,2.0,2.0,2.0,No
7794,55201199,50201199,Monday,Somewhat typical,Brooklyn,Outer Brooklyn,PM,Outer Brooklyn,2.0,Outer Brooklyn,Restaurant or bar,Brooklyn,2.0,Outer Brooklyn,Restaurant or bar,11 to 15,9.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,68.0,55.0,0.29,No,Walk,Walk,Yes,0.5159995079999999,Social/recreation,BK88,Outer Brooklyn,Outer Brooklyn,No
7795,55201210,50201210,Monday,Very typical,Queens,Outer Queens,PM,Outer Queens,2.0,Outer Queens,Home,Queens,2.0,Outer Queens,Home,16 to 20,5.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,55.0,0.29,No,Personal car,Car,No,0.218415523,Accompanying other traveler,QN06,Outer Queens,Outer Queens,No
7796,55201248,50201248,Tuesday,Very typical,Queens,Outer Queens,NOON,2.0,2.0,2.0,Park/Recreational area/Gym,Queens,2.0,2.0,Park/Recreational area/Gym,11 to 15,6.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Local bus,Bus,Yes,1.9576012880000002,Social/recreation,2.0,2.0,2.0,No
7797,55201270,50201270,Tuesday,Very typical,Manhattan,Northern Manhattan,PM,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,16 to 20,7.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Personal car,Car,No,0.31229180100000004,Social/recreation,2.0,2.0,2.0,No
7798,55201297,50201297,Tuesday,Very typical,Manhattan,Manhattan Core,PM,Manhattan Core,2.0,Manhattan Core,Home,Manhattan,2.0,Manhattan Core,Home,16 to 20,5.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,Yes,Walk,Walk,Yes,2.985830097,Social/recreation,MN23,Manhattan Core,Manhattan Core,No
7799,55201320,50201320,Tuesday,Somewhat typical,The Bronx,Northern Bronx,NOON,Northern Bronx,2.0,Northern Bronx,Home,The Bronx,2.0,Northern Bronx,Home,61 to 180,4.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,PATH train,Subway,Yes,0.503013445,Commute to/from work,BX44,Northern Bronx,Northern Bronx,No
7800,55201336,50201336,Tuesday,Very typical,Manhattan,Manhattan Core,PM,Manhattan Core,2.0,Manhattan Core,Home,Manhattan,2.0,Manhattan Core,Home,0 to 5,5.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Yellow taxi,For-Hire Vehicle,No,0.509962234,Social/recreation,MN40,Manhattan Core,Manhattan Core,No
7801,55201349,50201349,Wednesday,Very typical,Brooklyn,Inner Brooklyn,PM,Inner Brooklyn,2.0,Inner Brooklyn,Home,Brooklyn,2.0,Inner Brooklyn,Home,36 to 40,5.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Subway,Subway,Yes,0.96104854,Dining,BK78,Inner Brooklyn,Inner Brooklyn,No
7802,55201372,50201372,Wednesday,Somewhat typical,Brooklyn,Inner Brooklyn,PM,2.0,2.0,2.0,Other,Manhattan,2.0,2.0,Other,0 to 5,6.0,Female,"$50,000 - $74,999",No,No,No,Yes,No,Yes,No,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Walk,Walk,Yes,0.394859199,Other,2.0,2.0,2.0,No
7803,55201407,50201407,Wednesday,Somewhat typical,Manhattan,Northern Manhattan,NOON,Northern Manhattan,2.0,Northern Manhattan,"Retail store (e.g. clothing, electronic, hardware, etc.)",Manhattan,2.0,Northern Manhattan,"Retail store (e.g. clothing, electronic, hardware, etc.)",26 to 30,7.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,"Other, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Local bus,Bus,Yes,0.661319828,Shopping,MN34,Northern Manhattan,Northern Manhattan,No
7804,55201408,50201408,Wednesday,Somewhat typical,The Bronx,Northern Bronx,NOON,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,56 to 60,5.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Associate degree (i.e., AA, AS)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Walk,Walk,Yes,0.87648373,Commute to/from work,2.0,2.0,2.0,No
7805,55201410,50201410,Wednesday,Somewhat typical,Manhattan,Manhattan Core,NOON,2.0,2.0,2.0,Other,Manhattan,2.0,2.0,Other,21 to 25,6.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Subway,Subway,Yes,0.378744034,Commute to/from work,2.0,2.0,2.0,No
7806,55201419,50201419,Wednesday,Very typical,Manhattan,Manhattan Core,PM,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,6 to 10,5.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Walk,Walk,Yes,0.9209546890000001,Shopping,2.0,2.0,2.0,No
7807,55201423,50201423,Wednesday,Somewhat typical,The Bronx,Northern Bronx,PM,2.0,2.0,2.0,Other,The Bronx,2.0,2.0,Other,26 to 30,1.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,25-34,"Asian, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Personal car,Car,No,1.282991257,Social/recreation,2.0,2.0,2.0,No
7808,55201461,50201461,Thursday,Somewhat typical,The Bronx,Southern Bronx,PM,Southern Bronx,2.0,Southern Bronx,Home,The Bronx,2.0,Southern Bronx,Home,31 to 35,6.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,86.0,65.0,0.0,No,Subway,Subway,Yes,0.45258663600000004,Other,BX34,Southern Bronx,Southern Bronx,No
7809,55201467,50201467,Thursday,Very typical,Queens,Middle Queens,NOON,2.0,2.0,2.0,Other,Queens,2.0,2.0,Other,6 to 10,7.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,65 or older,Hispanic,"Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,86.0,65.0,0.0,Yes,Personal car,Car,No,0.385898455,Personal errands,2.0,2.0,2.0,No
7810,55201491,50201491,Thursday,Very typical,The Bronx,Southern Bronx,PM,2.0,2.0,2.0,"Grocery store or market (including deli, bodega, etc.)",The Bronx,2.0,2.0,"Grocery store or market (including deli, bodega, etc.)",11 to 15,6.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,Some college but degree not received or in progress,No,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,86.0,65.0,0.0,No,Walk,Walk,Yes,0.58475523,Shopping,2.0,2.0,2.0,No
7811,55201524,50201524,Thursday,Somewhat typical,Brooklyn,Inner Brooklyn,PM,Inner Brooklyn,2.0,Inner Brooklyn,Home,Brooklyn,2.0,Inner Brooklyn,Home,31 to 35,5.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,86.0,65.0,0.0,No,Personal car,Car,No,2.117367919,Commute to/from work,BK78,Inner Brooklyn,Inner Brooklyn,No
7812,55201530,50201530,Thursday,Somewhat typical,Manhattan,Manhattan Core,PM,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,26 to 30,5.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,86.0,65.0,0.0,Yes,Subway,Subway,Yes,0.7249893270000001,Social/recreation,2.0,2.0,2.0,No
7813,55201573,50201573,Friday,Somewhat typical,Manhattan,Manhattan Core,NOON,Manhattan Core,2.0,Manhattan Core,Home,Manhattan,2.0,Manhattan Core,Home,0 to 5,8.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,89.0,72.0,0.0,No,Walk,Walk,Yes,0.435591854,School,MN31,Manhattan Core,Manhattan Core,No
7814,55201601,50201601,Friday,Not very typical,Manhattan,Manhattan Core,PM,Manhattan Core,2.0,Manhattan Core,Home,Manhattan,2.0,Manhattan Core,Home,0 to 5,5.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,89.0,72.0,0.0,No,Walk,Walk,Yes,0.8584153090000001,Dining,MN12,Manhattan Core,Manhattan Core,No
7815,55201639,50201639,Friday,Somewhat typical,Manhattan,Manhattan Core,NOON,Manhattan Core,2.0,Manhattan Core,Home,Manhattan,2.0,Manhattan Core,Home,61 to 180,7.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,72.0,0.0,Yes,Personal car,Car,No,0.30480319100000003,Commute to/from work,MN32,Manhattan Core,Manhattan Core,No
7816,55201644,50201644,Friday,Somewhat typical,Brooklyn,Inner Brooklyn,PM,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,61 to 180,5.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,72.0,0.0,No,Subway,Subway,Yes,3.964274304,Commute to/from work,2.0,2.0,2.0,No
7817,55201668,50201668,Friday,Very typical,The Bronx,Southern Bronx,NOON,Southern Bronx,2.0,Southern Bronx,Home,The Bronx,2.0,Southern Bronx,Home,16 to 20,7.0,Male,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,Some college but degree not received or in progress,Yes,I personally own or lease a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,72.0,0.0,No,Personal car,Car,No,0.788887938,Shopping,BX41,Southern Bronx,Southern Bronx,No
7818,55201693,50201693,Friday,Somewhat typical,Manhattan,Manhattan Core,PM,Manhattan Core,2.0,Manhattan Core,Restaurant or bar,Manhattan,2.0,Manhattan Core,Restaurant or bar,16 to 20,7.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,72.0,0.0,No,Subway,Subway,Yes,0.742372267,Dining,MN23,Manhattan Core,Manhattan Core,No
7819,55201710,50201710,Friday,Very typical,Manhattan,Northern Manhattan,PM,Northern Manhattan,2.0,Northern Manhattan,Home,Manhattan,2.0,Northern Manhattan,Home,26 to 30,5.0,Female,"$35,000 - $49,999",No,No,No,Yes,No,No,No,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,89.0,72.0,0.0,No,Yellow taxi,For-Hire Vehicle,No,0.766327726,Commute to/from work,MN36,Northern Manhattan,Northern Manhattan,No
7820,55201763,50201763,Saturday,Somewhat typical,Brooklyn,Inner Brooklyn,PM,Inner Brooklyn,2.0,Inner Brooklyn,Home,Brooklyn,2.0,Inner Brooklyn,Home,61 to 180,5.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,80.0,56.0,0.44,Yes,Other,Other,No,0.194464069,Social/recreation,BK78,Inner Brooklyn,Inner Brooklyn,No
7821,55201795,50201795,Saturday,Not very typical,Brooklyn,Inner Brooklyn,PM,Inner Brooklyn,2.0,Inner Brooklyn,Home,Brooklyn,2.0,Inner Brooklyn,Home,11 to 15,5.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,80.0,56.0,0.44,No,Walk,Walk,Yes,0.96104854,Shopping,BK69,Inner Brooklyn,Inner Brooklyn,No
7822,55201919,50201919,Monday,Very typical,Brooklyn,Inner Brooklyn,PM,2.0,2.0,2.0,Friend or family member's home,Manhattan,2.0,2.0,Friend or family member's home,31 to 35,6.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,89.0,63.0,0.0,No,Subway,Subway,Yes,0.369684255,Personal errands,2.0,2.0,2.0,No
7823,55201944,50201944,Monday,Not very typical,The Bronx,Southern Bronx,NOON,Southern Bronx,2.0,Southern Bronx,Home,The Bronx,2.0,Southern Bronx,Home,6 to 10,5.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,No,Walk,Walk,Yes,0.270509935,Personal errands,BX14,Southern Bronx,Southern Bronx,No
7824,55201973,50201973,Monday,Somewhat typical,Brooklyn,Outer Brooklyn,PM,Outer Brooklyn,2.0,Outer Brooklyn,Park/Recreational area/Gym,Brooklyn,2.0,Outer Brooklyn,Park/Recreational area/Gym,0 to 5,6.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,No,Walk,Walk,Yes,0.909140012,Social/recreation,BK46,Outer Brooklyn,Outer Brooklyn,No
7825,55201991,50201991,Monday,Very typical,Brooklyn,Outer Brooklyn,PM,Outer Brooklyn,2.0,Outer Brooklyn,"Grocery store or market (including deli, bodega, etc.)",Brooklyn,2.0,Outer Brooklyn,"Grocery store or market (including deli, bodega, etc.)",0 to 5,6.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,No,Walk,Walk,Yes,0.8127696670000001,Personal errands,BK83,Outer Brooklyn,Outer Brooklyn,No
7826,55202024,50202024,Tuesday,Somewhat typical,The Bronx,Southern Bronx,NOON,2.0,2.0,2.0,"Grocery store or market (including deli, bodega, etc.)",The Bronx,2.0,2.0,"Grocery store or market (including deli, bodega, etc.)",11 to 15,6.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Local bus,Bus,Yes,1.89958547,Personal errands,2.0,2.0,2.0,No
7827,55202195,50202195,Tuesday,Very typical,Staten Island,Staten Island,NOON,Staten Island,2.0,Staten Island,School,Staten Island,2.0,Staten Island,School,21 to 25,6.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,78.0,61.0,0.0,No,Personal car,Car,No,0.941118892,School,SI12,Staten Island,Staten Island,No
