,trip_id,uniqueid,qday,qday1typical,qborough_home,qsurveyzone_home,qtripdaytime,qborough_start,surveyzone_start,qday1tripend,qborough_end,surveyzone_end,qday1tripendcode,qday1triplength_cat,number_of_trips_taken,qgender,qincome,qdisability1,qdisability2,qdisability3,qdisability4,qdisability5,qdisability6,qdisability7,qdisability8,qdisability9,qagecode,qracecode,qeducation,qlicense,qcaraccess,qwelfare1,qwelfare2,qwelfare3,qwelfare4,qwelfare5,qsmartphone,qshare1,qshare2,qshare3,qshare4,qshare5,qshare6,qshare7,qshare8,qtemphigh,qtemplow,qprecipitation,qcitibike,qday1triptravelcode_sp,qmodegrouping,qsustainablemode,allwt,qpurposerecode,Cluster,PC1_2d,PC2_2d
7296,53201841,50201841,Saturday,Somewhat typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,Outer Brooklyn,Restaurant or bar,Brooklyn,Outer Brooklyn,Restaurant or bar,56 to 60,4.0,Male,"Less than $14,999",No,Yes,No,No,No,Yes,No,No,No,35-44,"Black, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,80.0,56.0,0.44,No,Subway,Subway,Yes,0.731541459,Social/recreation,0,-0.4673070147801106,0.8116754877735688
7297,53201846,50201846,Saturday,Somewhat typical,Manhattan,Manhattan Core,NOON,Manhattan,Manhattan Core,Restaurant or bar,Manhattan,Manhattan Core,Restaurant or bar,11 to 15,4.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,80.0,56.0,0.44,No,Walk,Walk,Yes,0.980947999,Dining,0,-0.32987974309263063,1.7632132263970717
7298,53201868,50201868,Monday,Very typical,Brooklyn,Inner Brooklyn,NOON,Brooklyn,Inner Brooklyn,Work,Brooklyn,Inner Brooklyn,Work,11 to 15,4.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,89.0,63.0,0.0,Yes,Walk,Walk,Yes,0.297512119,Commute to/from work,0,-0.3779771778729901,0.4555926789545085
7299,53201887,50201887,Monday,Somewhat typical,Manhattan,Manhattan Core,PM,Manhattan,Manhattan Core,Home,Manhattan,Manhattan Core,Home,16 to 20,3.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,No,Walk,Walk,Yes,1.217173943,Social/recreation,0,-0.5944859194609501,0.20594487276848086
7300,53201919,50201919,Monday,Very typical,Brooklyn,Inner Brooklyn,AM,Manhattan,Inner Brooklyn,Other,Brooklyn,Inner Brooklyn,Other,31 to 35,6.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,89.0,63.0,0.0,No,Subway,Subway,Yes,0.369684255,Other,0,-0.5216099484292378,-0.2559211762137372
7301,53201925,50201925,Monday,Very typical,Brooklyn,Inner Brooklyn,NOON,Brooklyn,Inner Brooklyn,Home,Brooklyn,Inner Brooklyn,Home,6 to 10,3.0,Male,"Less than $14,999",No,No,No,No,No,Yes,No,No,No,35-44,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,No,Walk,Walk,Yes,0.460575504,Commute to/from work,0,-0.35110634497971904,0.4968496846547398
7302,53201944,50201944,Monday,Not very typical,The Bronx,Southern Bronx,NOON,The Bronx,Southern Bronx,Home,The Bronx,Southern Bronx,Home,6 to 10,5.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,No,Walk,Walk,Yes,0.270509935,Shopping,0,-0.3008842809410765,0.12090700719142282
7303,53201966,50201966,Monday,Not very typical,Brooklyn,Inner Brooklyn,NOON,Brooklyn,Inner Brooklyn,Home,Brooklyn,Inner Brooklyn,Home,56 to 60,3.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,No,Walk,Walk,Yes,0.573208068,Social/recreation,0,-0.4142102950135384,0.9612315454981046
7304,53201972,50201972,Monday,Not very typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,Outer Brooklyn,"Retail store (e.g. clothing, electronic, hardware, etc.)",Brooklyn,Outer Brooklyn,"Retail store (e.g. clothing, electronic, hardware, etc.)",11 to 15,4.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,No,Personal car,Car,No,0.8904800409999999,Shopping,0,-0.4228363391655188,0.907600059007306
7305,53201973,50201973,Monday,Somewhat typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,Outer Brooklyn,Child's daycare facility or school,Brooklyn,Outer Brooklyn,Child's daycare facility or school,6 to 10,6.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,No,Personal car,Car,No,0.909140012,Personal errands,0,-0.4137368587015016,0.4463242569608875
7306,53201988,50201988,Monday,Somewhat typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,Inner Brooklyn,Home,Brooklyn,Inner Brooklyn,Home,61 to 180,3.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,No,Local bus,Bus,Yes,0.800003997,Commute to/from work,0,-0.4858972318367314,0.2036742633648652
7307,53201991,50201991,Monday,Very typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,Outer Brooklyn,Work,Brooklyn,Outer Brooklyn,Work,0 to 5,6.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,No,Walk,Walk,Yes,0.8127696670000001,Commute to/from work,0,-0.6626748061504965,0.16951936763554432
7308,53201996,50201996,Monday,Very typical,Staten Island,Staten Island,NOON,Staten Island,Staten Island,Restaurant or bar,Outside of NYC,Staten Island,Restaurant or bar,6 to 10,4.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,"Other, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,No,Walk,Walk,Yes,0.711720824,School,0,-0.4939406362770816,0.6301911341000637
7309,53202008,50202008,Monday,Very typical,Queens,Middle Queens,PM,Manhattan,Middle Queens,Home,Queens,Middle Queens,Home,61 to 180,3.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,No,Subway,Subway,Yes,0.963220359,Commute to/from work,0,-0.6144239217016035,0.21944823311187567
7310,53202012,50202012,Monday,Not at all typical,Brooklyn,Inner Brooklyn,NOON,Inner Brooklyn,Inner Brooklyn,Other,Brooklyn,Inner Brooklyn,Other,26 to 30,4.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,Yes,Subway,Subway,Yes,1.054835415,Shopping,0,-0.6124679230372391,0.06867530859503408
7311,53202013,50202013,Monday,Very typical,Staten Island,Staten Island,NOON,Staten Island,Staten Island,Home,Staten Island,Staten Island,Home,16 to 20,3.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,No,Personal car,Car,No,0.7434800020000001,Commute to/from work,0,-0.5531840369305226,0.0961024922512048
7312,53202024,50202024,Tuesday,Somewhat typical,The Bronx,Southern Bronx,AM,The Bronx,Southern Bronx,Work,Manhattan,Southern Bronx,Work,21 to 25,6.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Subway,Subway,Yes,1.89958547,Commute to/from work,0,-0.4843163200041895,0.5090061431581406
7313,53202033,50202033,Tuesday,Very typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,Inner Brooklyn,Restaurant or bar,Brooklyn,Inner Brooklyn,Restaurant or bar,6 to 10,4.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Walk,Walk,Yes,1.804586508,Dining,0,-0.6162412097360822,0.032585349255469666
7314,53202034,50202034,Tuesday,Very typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,Outer Brooklyn,Park/Recreational area/Gym,Brooklyn,Outer Brooklyn,Park/Recreational area/Gym,0 to 5,4.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Walk,Walk,Yes,0.325355291,Social/recreation,0,-0.5522950418502357,1.6700770024475515
7315,53202048,50202048,Tuesday,Not at all typical,Manhattan,Manhattan Core,NOON,Manhattan,Manhattan Core,Work,Manhattan,Manhattan Core,Work,56 to 60,4.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,18-24,"Asian, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Subway,Subway,Yes,3.79323568,Commute to/from work,0,-0.08558589559348168,-0.14273694930448874
7316,53202057,50202057,Tuesday,Somewhat typical,Staten Island,Staten Island,AM,Staten Island,Staten Island,"Grocery store or market (including deli, bodega, etc.)",Staten Island,Staten Island,"Grocery store or market (including deli, bodega, etc.)",0 to 5,4.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Personal car,Car,No,1.613142496,Shopping,0,-0.1230219016951513,1.1086247379065943
7317,53202063,50202063,Tuesday,Somewhat typical,The Bronx,Northern Bronx,NOON,The Bronx,Northern Bronx,"Grocery store or market (including deli, bodega, etc.)",The Bronx,Northern Bronx,"Grocery store or market (including deli, bodega, etc.)",11 to 15,4.0,Male,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Walk,Walk,Yes,0.840258535,Shopping,0,-0.17897955353440284,0.6947725499627315
7318,53202065,50202065,Tuesday,Very typical,Brooklyn,Inner Brooklyn,PM,Manhattan,Inner Brooklyn,Home,Brooklyn,Inner Brooklyn,Home,56 to 60,3.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,78.0,61.0,0.0,No,Subway,Subway,Yes,0.7190925659999999,Commute to/from work,0,-0.4486861835316575,2.0962326796607105
7319,53202088,50202088,Tuesday,Very typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,Inner Brooklyn,"Retail store (e.g. clothing, electronic, hardware, etc.)",Brooklyn,Inner Brooklyn,"Retail store (e.g. clothing, electronic, hardware, etc.)",16 to 20,4.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,78.0,61.0,0.0,No,Subway,Subway,Yes,0.96104854,Shopping,0,-0.4926178949593969,0.8131177067662535
7320,53202095,50202095,Tuesday,Very typical,Brooklyn,Inner Brooklyn,NOON,Brooklyn,Inner Brooklyn,Park/Recreational area/Gym,Brooklyn,Inner Brooklyn,Park/Recreational area/Gym,11 to 15,4.0,Male,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Walk,Walk,Yes,1.23260018,Social/recreation,0,-0.5782790103995464,0.28624519956681177
7321,53202109,50202109,Tuesday,Somewhat typical,Brooklyn,Outer Brooklyn,PM,Outer Brooklyn,Outer Brooklyn,Work,Brooklyn,Outer Brooklyn,Work,16 to 20,3.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Personal car,Car,No,0.30152318300000003,Commute to/from work,0,-0.6967138228933929,0.2743727669614181
7322,53202143,50202143,Tuesday,Very typical,Brooklyn,Outer Brooklyn,PM,The Bronx,Outer Brooklyn,Home,Brooklyn,Outer Brooklyn,Home,0 to 5,3.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Subway,Subway,Yes,1.378022014,Commute to/from work,0,-0.5891466049640781,-0.03592823353335608
7323,53202151,50202151,Tuesday,Very typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,Outer Brooklyn,Work,Brooklyn,Outer Brooklyn,Work,11 to 15,4.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,"Other, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Ride-hail service such as Uber or Lyft,For-Hire Vehicle,No,0.613784563,Commute to/from work,0,0.2262216905705577,0.578218290998002
7324,53202173,50202173,Tuesday,Very typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,Outer Brooklyn,Home,Brooklyn,Outer Brooklyn,Home,16 to 20,3.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Personal car,Car,No,2.522160083,Commute to/from work,0,-0.4492737858248337,0.13728149163372064
7325,53202186,50202186,Tuesday,Very typical,Staten Island,Staten Island,NOON,Staten Island,Staten Island,Work,Staten Island,Staten Island,Work,0 to 5,4.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Personal car,Car,No,1.04332042,Dining,0,-0.6646234306015144,0.1642267933795365
7326,53202187,50202187,Tuesday,Not at all typical,Staten Island,Staten Island,NOON,Staten Island,Staten Island,Home,Staten Island,Staten Island,Home,11 to 15,3.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Personal car,Car,No,1.023149973,Commute to/from work,0,-0.37583329439253743,1.6425312209148373
7327,53202195,50202195,Tuesday,Very typical,Staten Island,Staten Island,AM,Staten Island,Staten Island,Work,Staten Island,Staten Island,Work,46 to 50,6.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,78.0,61.0,0.0,No,Local bus,Bus,Yes,0.941118892,Commute to/from work,0,-0.573087927959554,-0.08278072605749058
7328,53202196,50202196,Tuesday,Very typical,Brooklyn,Inner Brooklyn,NOON,Manhattan,Inner Brooklyn,Other,Manhattan,Inner Brooklyn,Other,11 to 15,7.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Subway,Subway,Yes,1.023763204,Business,0,-0.4975946255859958,-0.3780572836931337
7329,53202204,50202204,Tuesday,Somewhat typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,Inner Brooklyn,Home,Brooklyn,Inner Brooklyn,Home,11 to 15,3.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic","Associate degree (i.e., AA, AS)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Ride-hail service such as Uber or Lyft,For-Hire Vehicle,No,0.717187668,Social/recreation,0,-0.5140005389032014,0.6113694934572036
7330,53202209,50202209,Tuesday,Very typical,Staten Island,Staten Island,PM,Staten Island,Staten Island,Other,Staten Island,Staten Island,Other,41 to 45,4.0,Male,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,"High school graduate or equivalent (i.e., GED)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Local bus,Bus,Yes,2.7306863710000004,Social/recreation,0,-0.09263161613089227,4.021639195675413
7331,53202224,50202224,Tuesday,Not very typical,Manhattan,Northern Manhattan,NOON,Manhattan,Northern Manhattan,School,The Bronx,Northern Manhattan,School,31 to 35,4.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Local bus,Bus,Yes,2.04654551,School,0,-0.16263955168966404,1.4611172496978004
7332,53202248,50202248,Wednesday,Somewhat typical,Staten Island,Staten Island,NOON,Staten Island,Staten Island,Work,Staten Island,Staten Island,Work,16 to 20,6.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Personal car,Car,No,0.445038394,Business,0,-0.25080252436409195,0.3869971316677788
7333,53202265,50202265,Wednesday,Very typical,Queens,Outer Queens,NOON,Outer Queens,Outer Queens,Restaurant or bar,Queens,Outer Queens,Restaurant or bar,0 to 5,4.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Walk,Walk,Yes,1.137587248,Social/recreation,0,-0.35183301224997604,2.200617730044961
7334,53202268,50202268,Wednesday,Not at all typical,Staten Island,Staten Island,PM,Outside of NYC,Staten Island,Home,Staten Island,Staten Island,Home,61 to 180,3.0,Male,Refused,No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Personal car,Car,No,0.419842044,Commute to/from work,0,-0.2430584839197547,0.2520644181896113
7335,53202270,50202270,Wednesday,Very typical,Staten Island,Staten Island,PM,Staten Island,Staten Island,Home,Staten Island,Staten Island,Home,0 to 5,5.0,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Other,Other,No,0.940656954,Commute to/from work,0,-0.2493293915944141,0.4279525878020721
7336,53202290,50202290,Thursday,Very typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,Outer Brooklyn,Home,Brooklyn,Outer Brooklyn,Home,21 to 25,3.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,81.0,65.0,0.27,No,Personal car,Car,No,1.4085153069999998,Commute to/from work,0,-0.12443730385240208,0.7661440725411157
7337,53202293,50202293,Thursday,Somewhat typical,Queens,Middle Queens,PM,Queens,Middle Queens,Home,Queens,Middle Queens,Home,16 to 20,3.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,18-24,"Other, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,65.0,0.27,No,Local bus,Bus,Yes,1.243654982,Personal errands,0,-0.2551824645839974,0.5653899905330512
7338,53202297,50202297,Thursday,Not very typical,Manhattan,Manhattan Core,NOON,Manhattan,Manhattan Core,Home,Manhattan,Manhattan Core,Home,21 to 25,3.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,65.0,0.27,No,Yellow taxi,For-Hire Vehicle,No,0.494940313,Commute to/from work,0,-0.2441275220454433,0.9555385876870724
7339,53202299,50202299,Thursday,Very typical,Queens,Outer Queens,NOON,Queens,Outer Queens,"Grocery store or market (including deli, bodega, etc.)",Queens,Outer Queens,"Grocery store or market (including deli, bodega, etc.)",16 to 20,4.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,65.0,0.27,No,Personal car,Car,No,0.58077504,Shopping,0,-0.2401774158358614,5.230002341684616
7340,53202302,50202302,Thursday,Very typical,The Bronx,Northern Bronx,PM,The Bronx,Northern Bronx,"Grocery store or market (including deli, bodega, etc.)",The Bronx,Northern Bronx,"Grocery store or market (including deli, bodega, etc.)",0 to 5,4.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,65.0,0.27,No,Walk,Walk,Yes,1.727387051,Personal errands,0,-0.3052203025034224,0.4377743443635633
7341,53202314,50202314,Friday,Very typical,The Bronx,Southern Bronx,NOON,The Bronx,Southern Bronx,Home,The Bronx,Southern Bronx,Home,61 to 180,3.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,87.0,66.0,0.08,No,Subway,Subway,Yes,0.791407469,Commute to/from work,0,-0.2015417430769084,0.24219506359280266
7342,53202318,50202318,Friday,Somewhat typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,Outer Brooklyn,Friend or family member's home,Brooklyn,Outer Brooklyn,Friend or family member's home,16 to 20,4.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,87.0,66.0,0.08,No,Personal car,Car,No,0.623826095,Social/recreation,0,-0.25169975233487196,0.7820448559540527
7344,53202333,50202333,Friday,Somewhat typical,Staten Island,Staten Island,NOON,Staten Island,Staten Island,Home,Staten Island,Staten Island,Home,11 to 15,7.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,87.0,66.0,0.08,No,Personal car,Car,No,0.789109583,Commute to/from work,0,-0.299105006813204,0.5211885927060876
7347,53202390,50202390,Saturday,Very typical,Staten Island,Staten Island,AM,Staten Island,Staten Island,Friend or family member's home,Staten Island,Staten Island,Friend or family member's home,0 to 5,4.0,Male,"$75,000 - $99,999",No,No,No,No,No,Yes,No,No,No,45-54,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,51.0,0.25,No,Personal car,Car,No,1.989714119,Social/recreation,0,-0.2686789570444928,0.6101559923710206
