,trip_id,uniqueid,qday,qday1typical,qborough_home,qsurveyzone_home,qtripdaytime,qborough_start,qntacode_start,surveyzone_start,qday1tripend,qborough_end,qntacode_end,surveyzone_end,qday1tripendcode,qday1triplength_cat,number_of_trips_taken,qgender,qincome,qdisability1,qdisability2,qdisability3,qdisability4,qdisability5,qdisability6,qdisability7,qdisability8,qdisability9,qagecode,qracecode,qeducation,qlicense,qcaraccess,qwelfare1,qwelfare2,qwelfare3,qwelfare4,qwelfare5,qsmartphone,qshare1,qshare2,qshare3,qshare4,qshare5,qshare6,qshare7,qshare8,qtemphigh,qtemplow,qprecipitation,qcitibike,qday1triptravelcode_sp,qmodegrouping,qsustainablemode,allwt,qpurposerecode,ntacode_home
5594,51200579,50200579,Wednesday,Very typical,The Bronx,Northern Bronx,AM,The Bronx,,Northern Bronx,Work,The Bronx,,Northern Bronx,Work,56 to 60,2 trips,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71,56,0.22,No,Walk,Walk,Yes,0.562655901,Commute to/from work,BX52
5595,51200580,50200580,Wednesday,Very typical,The Bronx,Southern Bronx,AM,The Bronx,,Southern Bronx,Work,The Bronx,,Southern Bronx,Work,56 to 60,4 trips,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,71,56,0.22,No,Subway,Subway,Yes,1.92989717,Commute to/from work,BX05
5596,51200581,50200581,Wednesday,Very typical,Staten Island,Staten Island,AM,Staten Island,,Staten Island,Work,Staten Island,,Staten Island,Work,16 to 20,3 trips,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71,56,0.22,No,Personal car,Car,No,1.442860379,Commute to/from work,SI05
5597,51200588,50200588,Thursday,Very typical,Brooklyn,Outer Brooklyn,NOON,NA,,NA,School,Manhattan,,NA,School,61 to 180,2 trips,Refused,Refused,Yes,No,No,No,No,No,No,No,No,18-24,"Other, Non-Hispanic",Some college but degree not received or in progress,Yes,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,0.024157964,Shopping,
5598,51200591,50200591,Thursday,Very typical,Manhattan,Northern Manhattan,AM,NA,,NA,Home,NA,,NA,Home,41 to 45,3 trips,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Personal car,Car,No,2.460000912,Other,
5599,51200594,50200594,Thursday,Not at all typical,The Bronx,Northern Bronx,AM,The Bronx,,Northern Bronx,Work,The Bronx,,Northern Bronx,Work,56 to 60,5 trips,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,1.34376101,Commute to/from work,BX22
5600,51200596,50200596,Thursday,Very typical,Brooklyn,Outer Brooklyn,AM,NA,,NA,Work,Brooklyn,,NA,Work,31 to 35,3 trips,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,0.54339078,Commute to/from work,
5601,51200599,50200599,Thursday,Very typical,Queens,Middle Queens,AM,NA,,NA,Work,Manhattan,,NA,Work,61 to 180,2 trips,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,0.888532335,Commute to/from work,
5602,51200601,50200601,Thursday,Very typical,The Bronx,Northern Bronx,AM,NA,,NA,Work,The Bronx,,NA,Work,26 to 30,2 trips,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,67,56,0,No,Personal car,Car,No,1.137170276,Commute to/from work,N/A
5603,51200602,50200602,Thursday,Somewhat typical,The Bronx,Southern Bronx,AM,NA,,NA,Work,The Bronx,,NA,Work,16 to 20,5 trips,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,67,56,0,No,Personal car,Car,No,0.409839239,Commute to/from work,
5604,51200604,50200604,Thursday,Somewhat typical,Manhattan,Manhattan Core,AM,NA,,NA,Work,Manhattan,,NA,Work,11 to 15,1 trip,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,67,56,0,No,Subway,Subway,Yes,0.340226605,Commute to/from work,
5605,51200606,50200606,Thursday,Very typical,Manhattan,Northern Manhattan,NOON,Manhattan,,Northern Manhattan,Work,Manhattan,,Northern Manhattan,Work,16 to 20,2 trips,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Personal car,Car,No,1.986749579,Commute to/from work,MN09
5606,51200607,50200607,Thursday,Somewhat typical,Manhattan,Northern Manhattan,AM,Manhattan,,Northern Manhattan,Work,Manhattan,,Northern Manhattan,Work,16 to 20,2 trips,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"Asian, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Select bus service,Bus,Yes,2.877130661,Commute to/from work,MN33
5607,51200608,50200608,Thursday,Very typical,The Bronx,Southern Bronx,AM,NA,,NA,Work,The Bronx,,NA,Work,16 to 20,2 trips,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,67,56,0,No,Personal car,Car,No,0.790133513,Commute to/from work,
5608,51200609,50200609,Thursday,Somewhat typical,The Bronx,Southern Bronx,AM,NA,,NA,"Grocery store or market (including deli, bodega, etc.)",Queens,,NA,"Grocery store or market (including deli, bodega, etc.)",56 to 60,6 trips,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,35-44,"Asian, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Personal car,Car,No,2.253506548,Shopping,
5609,51200611,50200611,Thursday,Very typical,Queens,Inner Queens,AM,NA,,NA,Work,Manhattan,,NA,Work,61 to 180,2 trips,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,67,56,0,No,Local bus,Bus,Yes,0.365428157,Commute to/from work,
5610,51200615,50200615,Thursday,Very typical,Manhattan,Manhattan Core,AM,Manhattan,,Manhattan Core,School,Manhattan,,Manhattan Core,School,26 to 30,1 trip,Female,"$25,000 - $34,999",No,No,Yes,No,No,No,No,No,No,35-44,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,67,56,0,No,Walk,Walk,Yes,0.725971578,School,MN20
5611,51200616,50200616,Thursday,Very typical,Brooklyn,Outer Brooklyn,AM,NA,,NA,Work,Queens,,NA,Work,0 to 5,2 trips,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,25-34,"Don't know, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,1.512784977,Commute to/from work,
5612,51200617,50200617,Thursday,Not very typical,Queens,Inner Queens,NOON,NA,,NA,Restaurant or bar,Queens,,NA,Restaurant or bar,11 to 15,2 trips,Female,"$50,000 - $74,999",No,No,Yes,No,No,No,No,No,No,65 or older,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,67,56,0,No,Walk,Walk,Yes,0.525872337,Dining,
5613,51200619,50200619,Thursday,Somewhat typical,The Bronx,Southern Bronx,AM,NA,,NA,Work,Manhattan,,NA,Work,46 to 50,2 trips,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Walk,Walk,Yes,0.897949585,Commute to/from work,
5614,51200620,50200620,Thursday,Very typical,Brooklyn,Outer Brooklyn,AM,NA,,NA,Work,Brooklyn,,NA,Work,21 to 25,2 trips,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,67,56,0,No,Local bus,Bus,Yes,0.497689772,Commute to/from work,
5615,51200628,50200628,Thursday,Very typical,Manhattan,Manhattan Core,AM,Manhattan,,Manhattan Core,Other,Manhattan,,Manhattan Core,Other,11 to 15,5 trips,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,Some college but degree not received or in progress,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,1.289475394,Personal errands,MN17
5616,51200631,50200631,Thursday,Very typical,Queens,Inner Queens,AM,NA,,NA,Work,Manhattan,,NA,Work,36 to 40,5 trips,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Personal car,Car,No,0.758953156,Commute to/from work,
5617,51200632,50200632,Thursday,Very typical,Manhattan,Manhattan Core,AM,NA,,NA,Work,Manhattan,,NA,Work,26 to 30,7 trips,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,0.633671692,Commute to/from work,
5618,51200634,50200634,Thursday,Somewhat typical,Brooklyn,Inner Brooklyn,AM,NA,,NA,Work,Brooklyn,,NA,Work,56 to 60,3 trips,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,Some college but degree not received or in progress,No,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,0.574761291,Commute to/from work,
5619,51200639,50200639,Thursday,Very typical,Brooklyn,Outer Brooklyn,AM,Brooklyn,,Outer Brooklyn,Work,Brooklyn,,Outer Brooklyn,Work,41 to 45,4 trips,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Ride-hail service such as Uber or Lyft,For-Hire Vehicle,No,0.673363688,Commute to/from work,BK17
5620,51200640,50200640,Thursday,Very typical,Manhattan,Northern Manhattan,AM,Manhattan,,NA,Home,NA,,NA,Home,61 to 180,2 trips,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,0.682687048,Commute to/from work,
5621,51200642,50200642,Thursday,Not at all typical,Queens,Outer Queens,NOON,Queens,,NA,Home,NA,,NA,Home,26 to 30,1 trip,Female,"Less than $14,999",No,No,Yes,No,No,No,No,No,No,55-64,"Don't know, Non-Hispanic",Some college but degree not received or in progress,Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Ride-hail service such as Uber or Lyft,For-Hire Vehicle,No,0.618020333,Commute to/from work,
5622,51200645,50200645,Thursday,Somewhat typical,The Bronx,Northern Bronx,AM,NA,,NA,Work,Manhattan,,NA,Work,16 to 20,3 trips,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Personal car,Car,No,0.527995719,Commute to/from work,
5623,51200648,50200648,Thursday,Somewhat typical,Brooklyn,Inner Brooklyn,AM,NA,,NA,Work,Outside of NYC,,NA,Work,61 to 180,2 trips,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,Other,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,67,56,0,No,Ride-hail service such as Uber or Lyft,For-Hire Vehicle,No,0.36142724,Commute to/from work,
5624,51200650,50200650,Thursday,Not very typical,Brooklyn,Outer Brooklyn,NOON,NA,,NA,Home,NA,,NA,Home,61 to 180,1 trip,Female,"$15,000 - $24,999",No,No,Yes,No,No,No,No,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Walk,Walk,Yes,0.819599889,Shopping,
5625,51200651,50200651,Thursday,Very typical,Brooklyn,Outer Brooklyn,AM,Brooklyn,,Outer Brooklyn,Work,Brooklyn,,Outer Brooklyn,Work,0 to 5,2 trips,Male,"$15,000 - $24,999",No,Yes,No,No,No,No,No,No,No,25-34,Hispanic,"Associate degree (i.e., AA, AS)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,67,56,0,No,Subway,Subway,Yes,1.125807879,Commute to/from work,BK29
5626,51200652,50200652,Thursday,Not at all typical,The Bronx,Southern Bronx,AM,The Bronx,,Southern Bronx,Work,The Bronx,,Southern Bronx,Work,11 to 15,3 trips,Male,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic",Some high school,Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Personal car,Car,No,1.445079583,Commute to/from work,BX40
5627,51200653,50200653,Thursday,Somewhat typical,Manhattan,Manhattan Core,AM,NA,,NA,Work,Brooklyn,,NA,Work,36 to 40,1 trip,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,1.653350165,Commute to/from work,
5628,51200656,50200656,Thursday,Very typical,Brooklyn,Inner Brooklyn,AM,Brooklyn,,Inner Brooklyn,Work,Brooklyn,,Inner Brooklyn,Work,31 to 35,2 trips,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,0.882140242,Commute to/from work,BK78
5629,51200658,50200658,Thursday,Somewhat typical,Brooklyn,Outer Brooklyn,AM,Brooklyn,,Outer Brooklyn,Work,Brooklyn,,Outer Brooklyn,Work,31 to 35,5 trips,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Associate degree (i.e., AA, AS)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,1.127585416,Commute to/from work,BK25
5630,51200662,50200662,Thursday,Very typical,The Bronx,Southern Bronx,AM,The Bronx,,Southern Bronx,Child's daycare facility or school,The Bronx,,Southern Bronx,Child's daycare facility or school,16 to 20,3 trips,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,0.527995719,Accompanying other traveler,BX05
5631,51200665,50200665,Thursday,Very typical,Staten Island,Staten Island,AM,Staten Island,,Staten Island,Work,Staten Island,,Staten Island,Work,11 to 15,4 trips,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Personal car,Car,No,1.733497856,Commute to/from work,SI05
5632,51200668,50200668,Thursday,Very typical,Brooklyn,Inner Brooklyn,AM,Brooklyn,,Inner Brooklyn,Work,Brooklyn,,Inner Brooklyn,Work,6 to 10,3 trips,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,1.234931783,Commute to/from work,BK33
5633,51200674,50200674,Thursday,Very typical,Brooklyn,Outer Brooklyn,AM,NA,,NA,Work,Queens,,NA,Work,61 to 180,5 trips,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,"Don't know, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,67,56,0,No,Subway,Subway,Yes,0.433245391,Commute to/from work,
5634,51200677,50200677,Thursday,Very typical,Brooklyn,Inner Brooklyn,AM,Brooklyn,,Inner Brooklyn,Work,Brooklyn,,Inner Brooklyn,Work,41 to 45,2 trips,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,0.801267122,Commute to/from work,BK75
5635,51200678,50200678,Thursday,Very typical,The Bronx,Southern Bronx,AM,The Bronx,,Southern Bronx,Work,The Bronx,,Southern Bronx,Work,0 to 5,4 trips,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Walk,Walk,Yes,1.153494859,Commute to/from work,BX05
5636,51200680,50200680,Thursday,Very typical,Brooklyn,Outer Brooklyn,AM,NA,,NA,Home,NA,,NA,Home,36 to 40,2 trips,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Local bus,Bus,Yes,0.694239342,Commute to/from work,
5637,51200681,50200681,Thursday,Not at all typical,The Bronx,Northern Bronx,AM,The Bronx,,Northern Bronx,Work,The Bronx,,Northern Bronx,Work,46 to 50,2 trips,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,"Other, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,1.814424343,Commute to/from work,BX08
5638,51200684,50200684,Thursday,Somewhat typical,Manhattan,Manhattan Core,AM,Manhattan,,Manhattan Core,Work,Manhattan,,Manhattan Core,Work,6 to 10,2 trips,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Walk,Walk,Yes,2.443701655,Commute to/from work,MN13
5639,51200687,50200687,Thursday,Very typical,Queens,Outer Queens,AM,Queens,,Outer Queens,Work,Queens,,Outer Queens,Work,26 to 30,3 trips,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Personal car,Car,No,1.141749635,Commute to/from work,QN30
5640,51200688,50200688,Thursday,Somewhat typical,Brooklyn,Inner Brooklyn,AM,Brooklyn,,Inner Brooklyn,Work,Brooklyn,,Inner Brooklyn,Work,16 to 20,4 trips,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Personal car,Car,No,1.534508364,Business,BK75
5641,51200689,50200689,Thursday,Somewhat typical,Brooklyn,Inner Brooklyn,AM,NA,,NA,Work,Brooklyn,,NA,Work,36 to 40,2 trips,Male,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,2.218758758,Social/recreation,
5642,51200693,50200693,Thursday,Not at all typical,The Bronx,Southern Bronx,AM,The Bronx,,Southern Bronx,Home,The Bronx,,Southern Bronx,Home,0 to 5,2 trips,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,No high school,No,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Walk,Walk,Yes,1.135377629,Shopping,BX05
5643,51200694,50200694,Thursday,Not at all typical,Brooklyn,Inner Brooklyn,NOON,Brooklyn,,Inner Brooklyn,Doctor's office or hospital,Brooklyn,,Inner Brooklyn,Doctor's office or hospital,16 to 20,1 trip,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,65 or older,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Personal car,Car,No,1.668718173,Medical visit (doctor's office),BK60
5644,51200695,50200695,Thursday,Very typical,The Bronx,Northern Bronx,AM,The Bronx,,Northern Bronx,Work,The Bronx,,Northern Bronx,Work,41 to 45,3 trips,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,0.684592884,Business,BX22
5645,51200696,50200696,Thursday,Very typical,Brooklyn,Inner Brooklyn,AM,NA,,NA,Work,Queens,,NA,Work,21 to 25,3 trips,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic",Some high school,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Other,Other,No,1.569648392,Business,
5646,51200697,50200697,Thursday,Very typical,Brooklyn,Inner Brooklyn,AM,Brooklyn,,Inner Brooklyn,Work,Brooklyn,,Inner Brooklyn,Work,61 to 180,1 trip,Male,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Subway,Subway,Yes,1.845849224,Commute to/from work,BK61
5647,51200699,50200699,Thursday,Not very typical,The Bronx,Southern Bronx,AM,The Bronx,,NA,Park/Recreational area/Gym,Manhattan,,NA,Park/Recreational area/Gym,0 to 5,2 trips,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67,56,0,No,Walk,Walk,Yes,0.487259052,Personal errands,
5648,51200702,50200702,Friday,Very typical,The Bronx,Northern Bronx,AM,NA,,NA,Work,The Bronx,,NA,Work,6 to 10,1 trip,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,56,53,0.65,No,Personal car,Car,No,0.270509935,Commute to/from work,
5649,51200703,50200703,Friday,Somewhat typical,Brooklyn,Outer Brooklyn,AM,NA,,NA,Doctor's office or hospital,Brooklyn,,NA,Doctor's office or hospital,26 to 30,2 trips,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,56,53,0.65,No,Personal car,Car,No,0.635851457,Medical visit (doctor's office),
5650,51200708,50200708,Friday,Very typical,Manhattan,Manhattan Core,AM,Manhattan,,Manhattan Core,Home,Manhattan,,Manhattan Core,Home,6 to 10,3 trips,Male,"$25,000 - $34,999",Yes,No,No,No,No,No,No,No,No,65 or older,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,56,53,0.65,No,Walk,Walk,Yes,1.039499523,Other,MN50
